Datetime_hour,AGG LOAD SUMMARY,SUM TELEM GEN MW,SUM TELEM DCTIE MW,load_ramp,load_gen_ratio,load_minus_gen,tie_flow_pct,hour,day_of_week,is_peak_hour,3hr_load_ma,6hr_load_ma,3hr_gen_ma
2025-04-15 01:00:00,45827.22949,45845.02949,17.8,-427.01290000000154,0.9996117354444306,-17.80000000000291,0.00038841536348786164,1,1,0,46206.865623333324,47140.70383333333,46224.23228999999
2025-04-15 01:00:00,45176.91963,45194.41963,17.5,-650.3098600000012,0.9996127840529148,-17.5,0.00038736594135513,1,1,0,45752.79717,46429.36392499999,45770.13050333333
2025-04-15 01:00:00,45014.00593,45031.10593,17.1,-162.91369999999733,0.9996202624908529,-17.099999999998545,0.0003798817645021802,1,1,0,45339.38501666667,45963.98709166667,45356.851683333334
2025-04-15 02:00:00,43509.2314,43526.3314,17.1,-1504.7745300000024,0.999607134360972,-17.10000000000582,0.0003930200430982562,2,1,0,44566.71898666667,45386.792305,44583.952320000004
2025-04-15 02:00:00,44068.04253,44085.74253,17.7,558.8111300000019,0.9995985096544998,-17.700000000004366,0.00040165160474170034,2,1,0,44197.09328666667,44974.94522833333,44214.393286666666
2025-04-15 02:00:00,44328.72911,44346.02911,17.3,260.6865800000014,0.9996098861533445,-17.30000000000291,0.00039026609486301155,2,1,0,43968.66767999999,44654.02634833333,43986.034346666675
2025-04-15 02:00:00,44167.69564,44185.39564,17.7,-161.03347000000213,0.9995994151519154,-17.700000000004366,0.00040074538061184666,2,1,0,44188.15576,44377.43737333333,44205.72242666667
2025-04-15 03:00:00,43005.83079,43023.53079,17.7,-1161.8648499999981,0.9995885972240077,-17.69999999999709,0.00041157209789598393,3,1,0,43834.085179999995,44015.58923333333,43851.65184666667
2025-04-15 03:00:00,43172.93557,43191.03557,18.1,167.10478000000148,0.9995809315576455,-18.099999999998545,0.0004192441343408977,3,1,0,43448.82066666667,43708.74417333334,43466.654
2025-04-15 03:00:00,43119.42158,43137.02158,17.6,-53.51398999999947,0.9995919977931865,-17.599999999998545,0.0004081687405603645,3,1,0,43099.39598,43643.77587,43117.19598
2025-04-15 03:00:00,42604.40753,42622.20753,17.8,-515.0140500000052,0.9995823773325802,-17.80000000000291,0.0004177971489796235,3,1,0,42965.58822666667,43399.83670333333,42983.42156
2025-04-15 04:00:00,41953.3215,41921.7215,-31.6,-651.0860299999986,1.000753785838685,31.599999999998545,-0.0007532180735677866,4,1,0,42559.05020333333,43003.935435,42560.31687
2025-04-15 04:00:00,42148.55757,42154.35757,5.8,195.23606999999902,0.9998624104283793,-5.80000000000291,0.00013760850511592015,4,1,0,42235.42886666666,42667.412423333335,42232.7622
2025-04-15 04:00:00,42203.79931,42172.19931,-31.6,55.24174000000494,1.0007493087986166,31.599999999998545,-0.0007487477553356795,4,1,0,42101.89279333333,42533.740509999996,42082.75946
2025-04-15 04:00:00,42076.42476,42045.22476,-31.2,-127.37455000000045,1.000742058109526,31.200000000004366,-0.0007415078675995379,4,1,0,42142.927213333336,42350.98870833334,42123.927213333336
2025-04-15 05:00:00,43507.3575,43507.2575,-0.1,1430.9327399999966,1.0000022984671006,0.09999999999854481,-2.298461817636247e-06,5,1,0,42595.86052333333,42415.644695,42574.89385666667
2025-04-15 05:00:00,42976.30843,42939.00843,-37.3,-531.0490700000009,1.0008686739951342,37.299999999995634,-0.0008679200555523377,5,1,0,42853.36356333334,42477.62817833333,42830.49689666667
2025-04-15 05:00:00,42266.24446,42235.14446,-31.1,-710.0639699999956,1.000736353584145,31.099999999998545,-0.0007358117665134046,5,1,0,42916.636796666666,42529.782005,42893.80346333334
2025-04-15 05:00:00,42525.93923,42476.83923,-49.1,259.6947700000019,1.0011559240492012,49.10000000000582,-0.0011545894315101292,5,1,0,42589.49737333334,42592.678948333334,42550.33070666667
2025-04-15 06:00:00,43985.4508,43975.4508,-10.0,1459.5115699999951,1.0002273996017796,10.0,-0.0002273479029570387,6,1,0,42925.878163333335,42889.62086333334,42895.81149666666
2025-04-15 06:00:00,45012.13267,44976.43267,-35.7,1026.6818700000003,1.0007937490343428,35.69999999999709,-0.0007931194965084067,6,1,0,43841.17423333333,43378.905515,43809.574233333326
2025-04-15 06:00:00,45465.62735,45394.42735,-71.2,453.4946800000034,1.0015684744616566,71.20000000000437,-0.001566018202100097,6,1,0,44821.070273333324,43705.28382333333,44782.10360666667
2025-04-15 06:00:00,46076.91536,46006.21536,-70.7,611.2880099999966,1.0015367488815754,70.69999999999709,-0.0015343909080635992,6,1,0,45518.225126666664,44222.051645,45459.02512666667
2025-04-15 07:00:00,46304.54124,46197.54124,-107.0,227.6258799999996,1.0023161405808185,107.0,-0.0023107884698697428,7,1,0,45949.02798333333,44895.101108333336,45866.061316666666
2025-04-15 07:00:00,46166.73395,46064.33395,-102.4,-137.807289999997,1.0022229779792573,102.40000000000146,-0.002218047308932496,7,1,0,46182.73018333333,45501.90022833333,46089.363516666665
2025-04-15 07:00:00,46191.05185,46070.65185,-120.4,24.317900000001828,1.002613377392445,120.40000000000146,-0.0026065654532177536,7,1,0,46220.77568,45869.50040333334,46110.84234666667
2025-04-15 07:00:00,46231.40956,46111.00956,-120.4,40.35770999999659,1.0026110900877878,120.40000000000146,-0.0026042900518475996,7,1,0,46196.398453333335,46072.71321833334,46081.99845333333
2025-04-15 08:00:00,48112.49514,48202.39514,89.9,1881.085579999999,0.9981349474494183,-89.90000000000146,0.0018685374711580592,8,1,0,46844.98551666667,46513.85785,46794.68551666667
2025-04-15 08:00:00,47737.2989,47718.3989,-18.9,-375.1962399999975,1.0003960736411046,18.900000000001455,-0.0003959168288845098,8,1,0,47360.4012,46790.58844,47343.934533333326
2025-04-15 08:00:00,46830.91957,46739.81957,-91.1,-906.3793300000034,1.001949087541161,91.09999999999854,-0.0019452959889849969,8,1,0,47560.237870000004,46878.31816166666,47553.53787
2025-04-15 08:00:00,46416.69991,46315.59991,-101.1,-414.2196599999952,1.002182849843173,101.10000000000582,-0.0021780953879967464,8,1,0,46994.97279333333,46919.979155,46924.60612666667
2025-04-15 09:00:00,50181.40431,50408.10431,226.7,3764.704399999995,0.9955027072907594,-226.70000000000437,0.00451760972250878,9,1,0,47809.67459666667,47585.037898333336,47821.17459666667
2025-04-15 09:00:00,49462.09267,49660.79267,198.7,-719.3116399999999,0.9959988556501629,-198.70000000000437,0.004017217818212461,9,1,0,48686.732296666676,48123.48508333333,48794.83229666667
2025-04-15 09:00:00,49982.5344,50240.8344,258.3,520.4417299999986,0.9948587637310418,-258.3000000000029,0.005167805176361766,9,1,0,49875.34379333333,48435.158293333334,50103.243793333335
2025-04-15 09:00:00,49631.7873,49890.2873,258.5,-350.7470999999932,0.9948186307598192,-258.5,0.0052083556539580834,9,1,0,49692.13812333334,48750.90636,49930.63812333334
2025-04-15 10:00:00,51494.8548,51650.5548,155.7,1863.0674999999974,0.9969855115670511,-155.6999999999971,0.0030236030493671763,10,1,0,50369.7255,49528.22889833333,50593.892166666665
2025-04-15 10:00:00,51320.6922,51476.5922,155.9,-174.1626000000033,0.9969714389912547,-155.90000000000146,0.003037761053425542,10,1,0,50815.778099999996,50345.560946666665,51005.81143333334
2025-04-15 10:00:00,50557.75183,50712.75183,155.0,-762.9403699999966,0.9969435695282403,-155.0,0.0030658008789865923,10,1,0,51124.432943333326,50408.285533333335,51279.966276666666
2025-04-15 10:00:00,51713.4797,51868.9797,155.5,1155.7278700000024,0.9970020617158968,-155.5,0.0030069529434508346,10,1,0,51197.30791,50783.516704999995,51352.77457666667
2025-04-15 11:00:00,51925.22519,52157.42519,232.2,211.74548999999388,0.9955480931208904,-232.20000000000437,0.004471814982994395,11,1,0,51398.818906666675,51107.29850333333,51579.71890666667
2025-04-15 11:00:00,52193.04782,52391.94782,198.9,267.8226300000024,0.9962036150920872,-198.90000000000146,0.0038108523703377782,11,1,0,51943.91757,51534.17525666667,52139.45090333334
2025-04-15 11:00:00,51688.75837,51845.65837,156.9,-504.2894499999966,0.9969737099511734,-156.89999999999418,0.0030354762804877954,11,1,0,51935.67712666667,51566.49251833333,52131.67712666667
2025-04-15 11:00:00,51648.10468,51836.80468,188.7,-40.65369000000646,0.9963597293242727,-188.70000000000437,0.0036535706618692518,11,1,0,51843.30362333334,51621.061265000004,52024.80362333333
2025-04-15 12:00:00,51669.70893,51844.90893,175.2,21.604250000003958,0.9966206903702628,-175.1999999999971,0.00339076808497903,12,1,0,51668.85732666667,51806.38744833333,51842.45732666666
2025-04-15 12:00:00,52041.3259,52298.9259,257.6,371.61697000000277,0.995074468632634,-257.59999999999854,0.0049499123157429005,12,1,0,51786.37983666667,51861.02848166667,51993.54650333334
2025-04-15 12:00:00,52087.21311,52340.61311,253.4,45.8872099999935,0.9951586352367052,-253.40000000000146,0.004864917603958943,12,1,0,51932.749313333334,51888.02646833333,52161.482646666664
2025-04-15 12:00:00,52731.13812,52975.33812,244.2,643.9250100000063,0.9953903078551979,-244.1999999999971,0.004631039812648747,12,1,0,52286.55904333334,51977.708185,52538.29237666666
2025-04-15 13:00:00,53458.96254,53707.76254,248.8,727.8244199999972,0.9953675225287089,-248.8000000000029,0.004654037193741621,13,1,0,52759.10459,52272.74221333334,53007.90459
2025-04-15 13:00:00,53072.20748,53298.50748,226.3,-386.75506000000314,0.9957541024936782,-226.3000000000029,0.004264002021873314,13,1,0,53087.43604666667,52510.09268,53327.20271333333
2025-04-15 13:00:00,53124.68136,53280.18136,155.5,52.47388000000501,0.9970814663908644,-155.5,0.0029270763799269213,13,1,0,53218.61712666667,52752.588084999996,53428.81712666667
2025-04-15 13:00:00,53025.84857,53172.24857,146.4,-98.83279000000039,0.9972466840516013,-146.40000000000146,0.0027609176269331316,13,1,0,53074.24580333333,52916.67519666667,53250.312470000004
2025-04-15 14:00:00,54103.83371,54238.33371,134.5,1077.985139999997,0.997520204054956,-134.5,0.0024859606201092623,14,1,0,53418.12121333333,53252.77863000001,53563.58788000001
2025-04-15 14:00:00,54253.15564,54387.95564,134.8,149.32192999999825,0.9975215100767483,-134.8000000000029,0.0024846480985267166,14,1,0,53794.27930666666,53506.44821666667,53932.84597333334
2025-04-15 14:00:00,53605.30434,53740.10434,134.8,-647.8512999999948,0.9974916312192632,-134.79999999999563,0.0025146765168053142,14,1,0,53987.431229999995,53530.83851666666,54122.13123
2025-04-15 14:00:00,54071.15971,54205.65971,134.5,465.8553699999975,0.9975187092875619,-134.5,0.0024874628308577847,14,1,0,53976.53989666666,53697.330555,54111.239896666666
2025-04-15 15:00:00,54671.60706,54820.10706,148.5,600.4473500000022,0.9972911399126334,-148.5,0.0027162179417375993,15,1,0,54116.02370333334,53955.151504999994,54255.29037
2025-04-15 15:00:00,54272.80993,54421.80993,149.0,-398.797129999999,0.9972621270738395,-149.0,0.0027453894536173316,15,1,0,54338.52556666667,54162.97839833333,54482.52556666667
2025-04-15 15:00:00,54481.4655,54630.4655,149.0,208.65556999999535,0.9972725841041936,-149.0,0.0027348750374565456,15,1,0,54475.29416333333,54225.917030000004,54624.12749666666
2025-04-15 15:00:00,55209.77912,55367.17912,157.4,728.3136200000008,0.9971571605687395,-157.40000000000146,0.002850944207870977,15,1,0,54654.68485,54385.35427666667,54806.48485
2025-04-15 16:00:00,55358.15567,55509.75567,151.6,148.37655000000086,0.9972689485267915,-151.59999999999854,0.0027385305410771825,16,1,1,55016.46676333333,54677.496165,55169.133429999994
2025-04-15 16:00:00,55640.21764,55749.11764,108.9,282.0619700000025,0.998046605854765,-108.89999999999418,0.0019572173621713387,16,1,1,55402.71747666667,54939.00582,55542.01747666667
2025-04-15 16:00:00,55439.57221,55548.77221,109.2,-200.64543000000413,0.9980341599704998,-109.20000000000437,0.001969712168527572,16,1,1,55479.315173333336,55067.00001166667,55602.548506666666
2025-04-15 16:00:00,55963.1168,56072.7168,109.6,523.544590000005,0.9980453952250803,-109.59999999999854,0.0019584327368985994,16,1,1,55680.96888333333,55348.71782333333,55790.202216666665
2025-04-15 17:00:00,56968.60028,57066.00028,97.4,1005.4834799999953,0.9982932043682385,-97.40000000000146,0.0017097137637449428,17,1,1,56123.76309666667,55763.24028666667,56229.16309666666
2025-04-15 17:00:00,57010.6785,57108.3785,97.7,42.07822000000306,0.9982892177546243,-97.69999999999709,0.001713714036923802,17,1,1,56647.46519333334,56063.39018333334,56749.031859999996
2025-04-15 17:00:00,56402.40146,56499.60146,97.2,-608.2770400000009,0.9982796338825715,-97.19999999999709,0.0017233308774792725,17,1,1,56793.89341333334,56237.43114833334,56891.326746666666
2025-04-15 17:00:00,56531.51851,56629.11851,97.6,129.11705000000075,0.9982765050460257,-97.59999999999854,0.0017264705171989195,17,1,1,56648.19949,56385.98129333332,56745.69949
2025-04-15 18:00:00,56756.27577,56826.17577,69.9,224.7572599999985,0.9987699330624866,-69.90000000000146,0.0012315818656471371,18,1,1,56563.39858,56605.431886666665,56651.63191333334
2025-04-15 18:00:00,56035.66732,56019.16732,-16.5,-720.6084499999997,1.000294542043186,16.5,-0.00029445531371607124,18,1,1,56441.15386666667,56617.52364,56491.4872
2025-04-15 18:00:00,55917.25295,55847.85295,-69.4,-118.4143699999986,1.0012426619168715,69.40000000000146,-0.0012411196247794215,18,1,1,56236.398680000006,56442.299085,56231.06534666667
2025-04-15 18:00:00,55517.68396,55446.48396,-71.2,-399.56898999999976,1.0012841211004717,71.20000000000437,-0.001282474248228708,18,1,1,55823.53474333333,56193.46666166667,55771.16807666666
2025-04-15 19:00:00,55210.48488,55098.48488,-112.0,-307.1990799999985,1.002032723771696,112.0,-0.002028600187870692,19,1,1,55548.47393,55994.81389833333,55464.273929999996
2025-04-15 19:00:00,54649.28823,54449.38823,-199.9,-561.1966500000053,1.003671299283577,199.90000000000146,-0.003657870147524884,19,1,1,55125.81902333334,55681.10885166667,54998.11902333333
2025-04-15 19:00:00,54009.49815,53809.19815,-200.3,-639.7900799999989,1.0037224119088644,200.3000000000029,-0.0037086069462024802,19,1,1,54623.09042,55223.312581666665,54452.35708666666
2025-04-15 19:00:00,53585.05289,53384.15289,-200.9,-424.4452600000004,1.0037632890871935,200.90000000000146,-0.0037491798396170253,19,1,1,54081.27975666666,54814.87684333334,53880.913089999995
2025-04-15 20:00:00,53495.52235,53314.02235,-181.5,-89.53053999999975,1.0034043576530105,181.5,-0.003392807323433865,20,1,1,53696.69112999999,54411.255076666675,53502.45779666666
2025-04-15 20:00:00,53591.86567,53410.56567,-181.3,96.34331999999995,1.0033944594618258,181.29999999999563,-0.0033829760866393816,20,1,1,53557.48030333334,54090.28536166666,53369.58030333333
2025-04-15 20:00:00,53515.56686,53315.16686,-200.4,-76.29881000000023,1.0037587803209214,200.40000000000146,-0.003744704798218034,20,1,1,53534.31829333334,53807.79902499999,53346.58496000001
2025-04-15 20:00:00,53573.64224,53392.24224,-181.4,58.07538000000204,1.0033974973215136,181.40000000000146,-0.003385993417945369,20,1,1,53560.35825666667,53628.52469333334,53372.65825666667
2025-04-15 21:00:00,53032.41524,52851.01524,-181.4,-541.226999999999,1.0034322897900116,181.40000000000146,-0.0034205494729792735,21,1,0,53373.874780000006,53465.67754166667,53186.14144666667
2025-04-15 21:00:00,52985.64908,52817.64908,-168.0,-46.76615999999922,1.0031807549735041,168.0,-0.0031706698496105313,21,1,0,53197.23552000001,53365.77690666667,53020.30218666667
2025-04-15 21:00:00,52205.32387,52053.92387,-151.4,-780.3252100000027,1.0029085223311525,151.40000000000146,-0.0029000873622968292,21,1,0,52741.12939666666,53150.743826666665,52574.19606333334
2025-04-15 21:00:00,51810.20491,51658.70491,-151.5,-395.1189599999998,1.0029327099907739,151.5,-0.0029241343527432887,21,1,0,52333.725953333334,52853.80036666667,52176.75928666667
2025-04-15 22:00:00,51367.92794,51216.32794,-151.6,-442.276969999999,1.0029599935430278,151.59999999999854,-0.0029512578388810125,22,1,0,51794.48557333333,52495.86054666666,51642.98557333334
2025-04-15 22:00:00,50447.51533,50289.31533,-158.2,-920.4126099999994,1.0031457974514446,158.20000000000437,-0.0031359324431568586,22,1,0,51208.54939333334,51974.839394999995,51054.782726666665
2025-04-15 22:00:00,49937.68234,49779.58234,-158.1,-509.8329900000026,1.0031760009338802,158.09999999999854,-0.003165945886787024,22,1,0,50584.37520333333,51459.05057833334,50428.40853666666
2025-04-15 22:00:00,49223.71658,49065.31658,-158.4,-713.9657599999991,1.0032283496987477,158.40000000000146,-0.0032179609953377477,22,1,0,49869.63808333333,50832.06182833333,49711.404749999994
2025-04-15 23:00:00,47704.88985,47546.58985,-158.3,-1518.8267300000007,1.0033293660070977,158.3000000000029,-0.0033183181115761452,23,1,0,48955.42958999999,50081.98949166667,48797.16292333333
2025-04-15 23:00:00,48890.85007,48732.35007,-158.5,1185.9602200000008,1.0032524596037813,158.5,-0.0032419154048879475,23,1,0,48606.4855,49595.43035166667,48448.08550000001
2025-04-15 23:00:00,48147.39619,47988.89619,-158.5,-743.4538800000009,1.0033028473789531,158.5,-0.0032919744896385433,23,1,0,48247.712036666664,49058.67506,48089.27870333332
2025-04-15 23:00:00,47286.15501,47127.45501,-158.7,-861.2411799999973,1.0033674638268995,158.70000000000437,-0.0033561620725228846,23,1,0,48108.13375666667,48531.78167333334,47949.56709
